,predicted_eta_seconds
27044,4082.2761
27045,2984.4744
27046,3802.0134
27047,4210.295
27048,2978.9963
27049,3243.3826
27050,4039.9558
27051,3000.4514
27052,3938.0718
27053,3315.55
27054,2686.5847
27055,3102.8196
27056,3691.8682
27057,2820.1494
27058,3649.26
27059,3424.7356
27060,3423.4265
27061,2921.1282
27062,3350.6467
27063,4409.5947
27064,2714.2476
27065,3375.2651
27066,4511.0474
27067,4348.5093
27068,4621.5093
27069,2763.0217
27070,5134.296
27071,3399.1301
27072,3552.6223
27073,2825.7205
27074,4438.6406
27075,3438.247
27076,4341.2227
27077,4052.66
27078,3900.6655
27079,4161.9487
27080,3341.772
27081,3575.6497
27082,4075.4324
27083,3017.492
27084,5349.2334
27085,3076.9336
27086,4615.4463
27087,3816.1848
27088,4288.1367
27089,2965.134
27090,3953.5522
27091,3646.6675
27092,2848.1575
27093,3095.5515
27094,3866.958
27095,2692.965
27096,3763.051
27097,3252.4219
27098,3463.4355
27099,2661.0623
27100,4473.507
27101,3675.3835
27102,4000.66
27103,5009.093
27104,3009.898
27105,5505.858
27106,3043.0564
27107,2346.3445
27108,4037.19
27109,3658.822
27110,2722.041
27111,5201.1978
27112,4068.8164
27113,3223.0308
27114,5262.2314
27115,3315.8408
27116,2880.81
27117,3512.801
27118,3704.6792
27119,3571.1794
27120,3904.5544
27121,3855.7578
27122,2965.5862
27123,2466.143
27124,3535.27
27125,2293.7039
27126,4259.347
27127,2797.5012
27128,3674.5193
27129,4790.456
27130,4523.0483
27131,4687.044
27132,3876.6995
27133,2305.1123
27134,3916.0247
27135,4663.064
27136,3749.7512
27137,2651.8303
27138,3613.2937
27139,4026.5906
27140,3989.61
27141,2699.9302
27142,2975.2585
27143,3532.703
27144,2592.4836
27145,5481.407
27146,2899.2466
27147,2621.3381
27148,5367.4746
27149,4899.5347
27150,3500.3574
27151,5346.1924
27152,2290.8408
27153,3522.4397
27154,3305.3171
27155,4090.179
27156,4083.0234
27157,3278.4377
27158,3269.417
27159,3877.4043
27160,2763.5544
27161,3097.1792
27162,2997.98
27163,3764.4146
27164,5005.8975
27165,4257.7295
27166,2795.6724
27167,4826.853
27168,4720.4365
27169,4050.7837
27170,3973.3584
27171,3570.0723
27172,3387.978
27173,2776.6533
27174,3578.0647
27175,4208.6606
27176,3093.3513
27177,5529.0283
27178,4441.2764
27179,3019.9749
27180,4144.3013
27181,3368.5217
27182,3043.7588
27183,3416.0525
27184,3700.3577
27185,2725.4392
27186,2497.8904
27187,3550.2197
27188,2817.5288
27189,3509.6865
27190,2334.6785
27191,4093.8894
27192,3012.5774
27193,3053.6501
27194,4064.4958
27195,3531.6177
27196,3378.8398
27197,3864.7188
27198,2132.4294
27199,4933.923
27200,4111.168
27201,3790.3655
27202,4108.737
27203,3129.271
27204,3121.1653
27205,5036.5317
27206,2872.027
27207,4955.487
27208,4785.7812
27209,4506.2593
27210,5114.541
27211,5035.6465
27212,4470.0854
27213,3674.7974
27214,2481.587
27215,3658.6504
27216,3471.4387
27217,2839.0505
27218,3914.3657
27219,4330.422
27220,2818.116
27221,4595.1333
27222,5314.4272
27223,2796.2573
27224,4324.6357
27225,3017.3865
27226,3695.0466
27227,4180.42
27228,2658.786
27229,2373.528
27230,3036.2961
27231,3961.2576
27232,4116.2417
27233,2968.842
27234,4850.4575
27235,3463.871
27236,2952.1394
27237,4297.8086
27238,4369.1123
27239,3675.7925
27240,2894.2524
27241,5114.598
27242,4241.307
27243,3262.4768
27244,3483.627
27245,3507.632
27246,4996.614
27247,4440.732
27248,2871.6067
27249,3381.472
27250,3716.829
27251,3361.2258
27252,4036.732
27253,2760.1943
27254,4089.1523
27255,2299.376
27256,2926.4075
27257,4146.3423
27258,4758.218
27259,3957.53
27260,4623.657
27261,5614.2363
27262,4167.0605
27263,3636.8762
27264,4308.7627
27265,2802.7183
27266,3744.3076
27267,3359.3918
27268,5090.8057
27269,4404.754
27270,2584.2383
27271,4392.636
27272,3250.2778
27273,5518.1973
27274,4286.126
27275,3211.4082
27276,5241.349
27277,3328.6426
27278,4135.513
27279,4475.311
27280,4251.2397
27281,4113.6245
27282,4136.8247
27283,3747.3037
27284,4212.4897
27285,3443.773
27286,4148.9272
27287,4119.4307
27288,2980.2664
27289,2612.21
27290,3542.4602
27291,4448.782
27292,4418.36
27293,2791.2695
27294,4520.6636
27295,4656.3076
27296,5721.307
27297,3444.3967
27298,2847.4082
27299,2727.612
27300,3697.1924
27301,4332.4224
27302,3623.6575
27303,3915.8357
27304,3403.9565
27305,3514.2493
27306,3248.3738
27307,4551.4756
27308,4391.0625
27309,4222.267
27310,3165.2913
27311,3035.5137
27312,5657.14
27313,5321.0825
27314,3633.9565
27315,4355.657
27316,3535.9692
27317,4014.799
27318,3729.377
27319,4203.6543
27320,4654.752
27321,3533.2603
27322,3917.1558
27323,4411.19
27324,3312.7007
27325,3815.4426
27326,4582.942
27327,3458.223
27328,3938.994
27329,3714.76
27330,5302.956
27331,5011.75
27332,2829.0037
27333,3781.862
27334,4935.8057
27335,2792.4158
27336,5356.4854
27337,4350.3184
27338,3135.8804
27339,4790.388
27340,3331.8777
27341,4082.8777
27342,2928.0842
27343,3999.7246
27344,3261.4644
27345,3806.6533
27346,4908.388
27347,4236.3594
27348,3681.8198
27349,3974.1704
27350,4320.07
27351,2653.137
27352,3792.164
27353,4291.664
27354,3560.3394
27355,3943.3948
27356,3521.1064
27357,3762.5178
27358,3535.9355
27359,5008.495
27360,3777.9033
27361,4244.0083
27362,4648.029
27363,4105.28
27364,3537.8113
27365,3778.0796
27366,4534.5493
27367,3250.2678
27368,3567.8994
27369,2780.782
27370,4869.4297
27371,2909.973
27372,2604.6855
27373,4728.731
27374,4306.775
27375,4268.5586
27376,2728.271
27377,3699.9666
27378,4502.239
27379,3297.2837
27380,2563.344
27381,3157.441
27382,3828.3345
27383,5125.853
27384,3747.1548
27385,3211.357
27386,2851.9102
27387,4147.8545
27388,3488.7878
27389,2975.932
27390,2459.86
27391,4262.044
27392,4547.889
27393,3420.8108
27394,2386.8557
27395,3856.6875
27396,3457.0144
27397,2867.63
27398,3722.3984
27399,3121.5833
27400,2990.238
27401,3621.7168
27402,2779.2493
27403,4671.451
27404,3852.7651
27405,4371.444
27406,3452.9
27407,2950.3967
27408,3557.8809
27409,3584.8696
27410,2837.8164
27411,3122.1025
27412,5056.805
27413,3449.1687
27414,3479.2842
27415,4503.0557
27416,3694.7705
27417,5204.792
27418,4215.172
27419,3770.817
27420,3973.731
27421,3567.2383
27422,5083.7817
27423,4397.877
27424,3371.5186
27425,3942.9802
27426,2888.3843
27427,4098.7188
27428,4571.568
27429,4477.9707
27430,3063.0886
27431,2240.061
27432,3361.935
27433,3329.9773
27434,3851.3728
27435,3338.4858
27436,3225.116
27437,3197.2654
27438,4666.7754
27439,3956.6345
27440,3356.1775
27441,3560.9607
27442,4394.016
27443,3294.6028
27444,3633.864
27445,5324.4546
27446,3645.3384
27447,3224.9521
27448,3258.8374
27449,2977.962
27450,3937.6138
27451,2949.0442
27452,2932.1484
27453,5487.093
27454,3086.7563
27455,5099.2314
27456,3463.8525
27457,4286.43
27458,3760.4453
27459,3496.2742
27460,3858.9087
27461,4824.62
27462,4148.8145
27463,3218.847
27464,2605.286
27465,3575.536
27466,3919.0535
27467,3389.3113
27468,2315.8877
27469,4534.6675
27470,2636.666
27471,3423.192
27472,5251.3794
27473,5190.7466
27474,4632.74
27475,4918.9546
27476,3137.2534
27477,3530.2734
27478,2950.6553
27479,2928.567
27480,3413.5073
27481,3003.3381
27482,3465.6152
27483,2894.0195
27484,2979.0823
27485,4912.972
27486,3346.0203
27487,4291.5605
27488,3991.0913
27489,2859.859
27490,4344.1567
27491,2390.096
27492,2068.707
27493,3617.1643
27494,3062.482
27495,4749.7153
27496,3539.7542
27497,3852.9487
27498,5087.707
27499,3864.277
27500,4318.2065
27501,3986.0073
27502,2608.724
27503,2852.4106
27504,4900.7495
27505,3672.4211
27506,3633.081
27507,3823.674
27508,2490.3987
27509,4160.2495
27510,3435.9836
27511,2801.9668
27512,3467.5789
27513,3089.0518
27514,2847.6226
27515,3922.8345
27516,4343.3403
27517,5766.404
27518,3284.281
27519,3073.8132
27520,6254.6294
27521,3216.8103
27522,4226.8247
27523,2740.4026
27524,3825.9204
27525,4091.1924
27526,3504.0945
27527,2991.3843
27528,3894.5725
27529,4451.5454
27530,2330.2617
27531,3444.2214
27532,3391.3218
27533,2744.6182
27534,3313.846
27535,4084.9167
27536,3780.2698
27537,2435.1902
27538,3559.4119
27539,3564.1167
27540,3517.2883
27541,3132.1467
27542,2883.9377
27543,3738.8518
27544,3787.0303
27545,3918.6619
27546,2988.7163
27547,4255.0635
27548,3275.708
27549,3127.4893
27550,3306.457
27551,3937.661
27552,3340.7163
27553,3483.9329
27554,3690.6897
27555,4536.795
27556,3156.0615
27557,4856.574
27558,5002.8057
27559,2789.412
27560,3913.8364
27561,3881.2947
27562,2945.9072
27563,3331.5884
27564,3430.7024
27565,3416.4
27566,4788.304
27567,4251.9014
27568,4634.4014
27569,3173.7341
27570,2970.901
27571,4067.0327
27572,3121.2236
27573,3294.058
27574,3582.7932
27575,2992.1848
27576,2365.635
27577,2733.1614
27578,3384.1143
27579,3716.309
27580,3523.7632
27581,4031.2769
27582,3370.1792
27583,3129.1377
27584,3791.7153
27585,4569.6953
27586,4357.3853
27587,2465.0132
27588,4249.298
27589,2810.732
27590,3207.5024
27591,3915.6199
27592,2657.3625
27593,3559.3528
27594,3181.3743
27595,3408.1377
27596,3195.6807
27597,4176.4893
27598,2211.746
27599,3770.8264
27600,4022.363
27601,3174.222
27602,2644.0642
27603,2647.2556
27604,3050.6826
27605,3772.145
27606,4274.641
27607,3456.2053
27608,2734.7773
27609,2581.5034
27610,5213.881
27611,2837.578
27612,3884.878
27613,4017.7466
27614,4741.2515
27615,3500.2998
27616,3239.5737
27617,3869.0405
27618,3062.7136
27619,2937.9412
27620,3596.3662
27621,4136.446
27622,2805.1924
27623,3690.1704
27624,3050.6814
27625,4136.33
27626,3373.4265
27627,3123.4119
27628,3082.5664
27629,2818.2383
27630,3218.4446
27631,2797.3806
27632,3855.2717
27633,3493.754
27634,3430.9497
27635,2784.5833
27636,3184.479
27637,3329.6096
27638,3435.6216
27639,4277.3022
27640,3850.0999
27641,3830.3389
27642,2930.29
27643,3106.279
27644,5511.3687
27645,2521.6572
27646,2906.8867
27647,3546.2375
27648,2960.0156
27649,3597.332
27650,2962.147
27651,3031.6604
27652,3096.7935
27653,3334.151
27654,3148.3914
27655,4028.0967
27656,3500.7024
27657,3431.1868
27658,3729.3838
27659,3060.1924
27660,2353.9946
27661,3901.0176
27662,3719.8142
27663,5042.049
27664,3064.74
27665,5117.7153
27666,3798.3884
27667,3037.1562
27668,3914.6167
27669,3548.9434
27670,2934.4392
27671,3380.8074
27672,2923.0798
27673,3405.9268
27674,4927.5234
27675,3339.173
27676,4227.741
27677,2739.783
27678,2882.923
27679,2606.5217
27680,3255.1384
27681,3397.6785
27682,3067.8442
27683,2778.254
27684,5098.191
27685,3904.6045
27686,3215.8274
27687,3299.7742
27688,3744.9624
27689,3773.5928
27690,3242.8071
27691,2523.2017
27692,3941.6946
27693,3070.8665
27694,2566.5188
27695,3444.7192
27696,3829.8945
27697,3172.847
27698,3739.1729
27699,3078.6638
27700,3981.3289
27701,4392.25
27702,3252.4346
27703,3850.7292
27704,5296.294
27705,4971.507
27706,3144.4224
27707,4953.8926
27708,4427.902
27709,3501.9285
27710,4421.3955
27711,4015.5156
27712,4194.906
27713,4751.8496
27714,3819.2197
27715,3755.3542
27716,3603.2659
27717,3430.9358
27718,3044.5518
27719,4204.888
27720,2936.789
27721,5771.599
27722,3025.9128
27723,3657.7783
27724,3087.0737
27725,5346.583
27726,2913.1372
27727,3921.8909
27728,3762.6025
27729,3979.3035
27730,2842.0266
27731,4458.5605
27732,2947.7905
27733,4016.9536
27734,3175.1968
27735,3816.3333
27736,4118.7637
27737,3029.6782
27738,3276.7573
27739,3642.2869
27740,3603.1204
27741,2809.6511
27742,5377.6963
27743,3682.5144
27744,2811.3042
27745,2968.3127
27746,3340.939
27747,3360.1257
27748,3757.599
27749,4865.647
27750,2345.4385
27751,3555.8994
27752,3672.9163
27753,3128.5588
27754,2584.04
27755,4334.7896
27756,4252.5767
27757,4106.782
27758,3724.7498
27759,3465.5305
27760,3214.682
27761,3783.0625
27762,2905.9653
27763,3744.1665
27764,3239.5034
27765,3035.6104
27766,4318.896
27767,3993.1763
27768,3125.3818
27769,4923.3813
27770,3748.7446
27771,4375.7837
27772,2526.8362
27773,3546.6897
27774,3624.9294
27775,4612.5894
27776,3984.9377
27777,4174.84
27778,5143.0137
27779,3699.9373
27780,3898.4846
27781,2388.7793
27782,3180.785
27783,3371.6394
27784,3129.2515
27785,4155.1934
27786,3957.417
27787,2895.987
27788,4340.4233
27789,4522.239
27790,3013.6077
27791,3795.1648
27792,3462.3247
27793,4166.337
27794,3631.6484
27795,3977.3333
27796,3243.0286
27797,5256.6045
27798,3075.2092
27799,2944.5222
27800,3634.1113
27801,4394.465
27802,3307.6765
27803,2509.8455
27804,5332.8457
27805,3727.3584
27806,3979.3552
27807,3189.854
27808,4029.3267
27809,3814.3435
27810,4896.2637
27811,3611.607
27812,2888.67
27813,3934.1885
27814,3461.1519
27815,3426.0254
27816,3878.8801
27817,4599.853
27818,2992.0564
27819,4370.3394
27820,2368.9443
27821,3950.6099
27822,3971.5247
27823,3311.9558
27824,4611.209
27825,2508.887
27826,2495.4038
27827,3498.1855
27828,2612.482
27829,3431.8213
27830,2927.4963
27831,3268.2954
27832,4378.3726
27833,2936.1428
27834,3013.8555
27835,2909.5002
27836,4572.697
27837,3083.3564
27838,3794.0012
27839,3003.9072
27840,5049.494
27841,3005.0906
27842,4543.327
27843,4119.022
27844,2223.3433
27845,4060.905
27846,3595.7808
27847,5415.004
27848,2819.6208
27849,2427.0757
27850,3245.1294
27851,2878.1814
27852,3783.213
27853,5060.6816
27854,3241.9045
27855,2902.423
27856,3935.0642
27857,3528.0322
27858,4012.4048
27859,2674.9329
27860,3886.931
27861,2317.803
27862,3038.6226
27863,2906.2961
27864,5896.547
27865,2921.606
27866,2445.2786
27867,3600.2424
27868,5363.586
27869,3420.0999
27870,3016.5784
27871,4797.245
27872,3799.8352
27873,3678.6533
27874,3767.5767
27875,3966.4578
27876,3190.2957
27877,3926.0125
27878,4724.9355
27879,3402.4714
27880,4471.5684
27881,3760.5884
27882,3721.391
27883,3167.6096
27884,4067.7026
27885,2935.7046
27886,5382.3906
27887,3669.4685
27888,4981.2363
27889,2863.3572
27890,4299.2085
27891,5258.4766
27892,3378.167
27893,2534.672
27894,2819.5366
27895,5405.694
27896,3370.942
27897,3552.4766
27898,2723.521
27899,3588.276
27900,3925.265
27901,2642.615
27902,5347.588
27903,3765.4014
27904,3791.5034
27905,4047.0024
27906,3722.6353
27907,3301.165
27908,3261.2158
27909,4746.0825
27910,2779.756
27911,2910.2087
27912,4397.6
27913,4862.6646
27914,2434.9397
27915,3786.0103
27916,2892.8848
27917,2344.006
27918,3796.3818
27919,3673.5273
27920,4498.4917
27921,4647.3027
27922,5455.2583
27923,3785.6743
27924,3416.6497
27925,3496.9993
27926,2673.237
27927,3330.3257
27928,2613.024
27929,3897.4314
27930,3560.4062
27931,3269.2668
27932,3561.9583
27933,4713.452
27934,3517.338
27935,2902.9998
27936,2363.5596
27937,2841.0007
27938,3557.9734
27939,3167.128
27940,3756.2122
27941,2912.9695
27942,4833.8633
27943,2870.1016
27944,5012.8057
27945,2581.8997
27946,2841.4458
27947,4110.353
27948,4834.657
27949,3178.9158
27950,2763.956
27951,3415.5317
27952,3379.407
27953,5517.8813
27954,4074.1296
27955,4223.239
27956,3944.1301
27957,2580.297
27958,3237.7058
27959,4136.0107
27960,3702.8362
27961,3558.4695
27962,3794.755
27963,5635.6826
27964,3414.3357
27965,5389.6245
27966,4114.3545
27967,4081.2695
27968,3559.8386
27969,3404.0964
27970,3415.3433
27971,4039.9333
27972,3387.0999
27973,3382.3616
27974,3275.462
27975,4466.924
27976,4405.9595
27977,2884.8103
27978,2104.177
27979,4117.8643
27980,2913.2336
27981,3202.2686
27982,2885.1394
27983,3152.6907
27984,4432.88
27985,3198.4946
27986,3191.0234
27987,5121.9604
27988,4968.5747
27989,2555.609
27990,3156.3127
27991,2964.8005
27992,3954.8765
27993,2796.9348
27994,2782.3472
27995,2833.7607
27996,4067.992
27997,3536.4846
27998,3250.93
27999,2324.9666
28000,2814.953
28001,3306.0715
28002,3278.5703
28003,4300.173
28004,3074.529
28005,3676.346
28006,2718.9277
28007,2726.443
28008,4149.111
28009,4591.92
28010,3302.631
28011,2848.3496
28012,4571.0425
28013,3716.8691
28014,3877.7249
28015,3357.2844
28016,4443.817
28017,5387.8984
28018,3161.407
28019,3877.2234
28020,2970.0713
28021,4355.9634
28022,3420.5952
28023,3362.8838
28024,3637.2415
28025,3234.265
28026,4241.011
28027,4203.119
28028,3232.175
28029,3969.927
28030,3996.6846
28031,2947.7485
28032,3127.6724
28033,3330.481
28034,4045.1975
28035,3369.955
28036,4399.5977
28037,3135.402
28038,3939.5627
28039,3286.7234
28040,3582.0103
28041,4210.21
28042,5309.277
28043,3309.8523
28044,3254.809
28045,4376.593
28046,3513.3105
28047,2793.282
28048,3374.531
28049,3733.0576
28050,3897.7117
28051,3667.764
28052,3395.6504
28053,3956.6885
28054,2885.2852
28055,5189.268
28056,3485.0786
28057,3588.0415
28058,4522.606
28059,3544.3503
28060,3004.6382
28061,3583.0427
28062,4561.0444
28063,4302.5015
28064,3031.813
28065,3658.0007
28066,2574.6353
28067,4317.285
28068,4278.4014
28069,3462.8289
28070,3911.9302
28071,4145.7656
28072,3423.7617
28073,2364.1938
28074,4635.4272
28075,4794.2866
28076,2791.5225
28077,4160.4966
28078,2132.6587
28079,3840.7043
28080,4068.226
28081,3800.6208
28082,4774.285
28083,4290.604
28084,5524.9443
28085,3717.5723
28086,3665.5215
28087,2661.4429
28088,4291.325
28089,3280.5122
28090,2772.8184
28091,3011.8206
28092,3622.3462
28093,3064.2075
28094,2613.6506
28095,3564.3186
28096,3572.8923
28097,3443.2517
28098,3146.8562
28099,4585.0547
28100,3794.44
28101,3773.2205
28102,4353.5405
28103,2934.6895
28104,6198.7925
28105,4586.1396
28106,5350.937
28107,3099.933
28108,2999.3733
28109,2063.815
28110,2889.5913
28111,3609.745
28112,3383.7393
28113,3899.6973
28114,3516.5461
28115,3646.958
28116,2536.9111
28117,2844.1821
28118,3377.7844
28119,3947.678
28120,2987.2434
28121,3664.0693
28122,2643.3018
28123,5253.768
28124,4092.068
28125,3970.583
28126,2943.184
28127,3573.7866
28128,2855.3875
28129,3275.9333
28130,3610.931
28131,3013.7385
28132,4431.147
28133,3524.0732
28134,4532.3594
28135,2656.124
28136,3099.7297
28137,3599.169
28138,3305.6282
